gene_id	count
ENSG00000081177.18	908
ENSG00000081181.7	32
ENSG00000081189.14	130
ENSG00000081277.12	2706
ENSG00000081320.10	268
ENSG00000081386.12	98
ENSG00000081721.11	44
ENSG00000081760.16	55
ENSG00000081791.8	220
ENSG00000081853.14	74
ENSG00000081913.13	348
ENSG00000081923.11	245
ENSG00000082068.8	368
ENSG00000082126.17	18
ENSG00000082146.12	45
ENSG00000082212.11	283
ENSG00000082213.17	69
ENSG00000082258.12	127
ENSG00000082397.17	256
ENSG00000082438.15	88
ENSG00000082515.17	686
ENSG00000082641.15	1769
ENSG00000082701.14	850
ENSG00000082781.11	254
ENSG00000082805.19	297
ENSG00000082898.16	754
ENSG00000082996.19	225
ENSG00000083099.10	102
ENSG00000083123.14	99
ENSG00000083223.17	206
ENSG00000083290.19	38
ENSG00000083312.17	3510
ENSG00000083444.16	1364
ENSG00000083457.11	49
ENSG00000083535.15	28
ENSG00000083720.12	173
ENSG00000083750.12	176
ENSG00000083799.17	239
ENSG00000083807.9	9
ENSG00000083812.11	43
ENSG00000083814.13	74
ENSG00000083817.8	25
ENSG00000083828.15	97
ENSG00000083838.15	79
ENSG00000083845.8	424
ENSG00000083857.13	170
ENSG00000083896.12	182
ENSG00000083937.8	1513
ENSG00000084070.11	261
ENSG00000084090.13	349
ENSG00000084093.15	990
ENSG00000084112.14	91
ENSG00000084234.16	10607
ENSG00000084444.13	53
ENSG00000084463.7	148
ENSG00000084652.15	509
ENSG00000084676.15	177
ENSG00000084693.15	30
ENSG00000084710.13	93
ENSG00000084731.14	119
ENSG00000084774.13	101
ENSG00000085063.14	7914
ENSG00000085117.11	20
ENSG00000085224.21	1672
ENSG00000085276.17	149
ENSG00000085365.17	601
ENSG00000085377.13	22
ENSG00000085382.11	15
ENSG00000085415.15	1780
ENSG00000085433.15	224
ENSG00000085491.15	494
ENSG00000085719.12	3408
ENSG00000085721.12	32
ENSG00000085733.15	1263
ENSG00000085760.14	118
ENSG00000085788.13	217
ENSG00000085871.8	294
ENSG00000085978.21	273
