gene	SRX118286_cnt	SRX118292_cnt	SRX118290_cnt	SRX118296_cnt
ENSG00000127980.15	39	220	0	0
ENSG00000100297.15	224	911	415	975
ENSG00000099860.8	21	92	73	227
ENSG00000269113.3	5	0	11	22
ENSG00000013523.9	32	199	11	0
ENSG00000103510.19	34	85	13	84
ENSG00000158545.15	105	310	0	82
ENSG00000274068.1	7	27	14	0
ENSG00000163170.11	0	172	0	0
ENSG00000186230.6	54	177	10	154
ENSG00000163785.12	17	37	10	58
ENSG00000121310.16	0	19	7	0
ENSG00000177548.12	20	44	0	50
ENSG00000174780.15	393	1304	0	677
ENSG00000189180.15	62	206	90	197
ENSG00000059145.18	11	0	0	17
ENSG00000172830.12	15	98	29	44
ENSG00000174151.14	0	0	6	0
ENSG00000135404.11	1362	4649	1789	4731
ENSG00000106682.14	299	822	355	722
ENSG00000170540.14	175	901	258	0
ENSG00000196781.14	23	101	41	0
ENSG00000134986.13	25	94	48	89
ENSG00000168924.14	80	391	128	0
ENSG00000167182.13	34	150	76	93
ENSG00000155850.7	86	0	124	599
ENSG00000159023.19	82	167	62	0
ENSG00000141252.19	141	452	127	490
ENSG00000133195.11	26	25	32	46
ENSG00000147509.13	6	0	0	0
ENSG00000167323.10	74	248	106	322
ENSG00000167536.13	0	0	0	38
ENSG00000263809.1	0	94	0	25
ENSG00000173436.13	108	352	147	362
ENSG00000178209.14	715	2207	1118	114
ENSG00000181773.6	6	13	0	0
ENSG00000147912.12	6	0	5	0
ENSG00000134086.7	46	80	57	0
ENSG00000101782.14	200	453	15	46
ENSG00000261652.2	0	0	6	0
ENSG00000181191.11	89	302	90	0
ENSG00000196878.13	521	985	194	182
ENSG00000137509.10	234	1076	0	0
ENSG00000155506.16	320	1138	535	1036
ENSG00000105287.12	17	91	0	52
ENSG00000115602.16	39	0	0	199
ENSG00000205038.11	0	9	0	0
ENSG00000151376.16	0	24	0	28
ENSG00000127540.11	137	0	235	0
ENSG00000186001.12	109	377	109	525
ENSG00000243501.5	0	9	0	0
ENSG00000102452.15	22	25	0	36
ENSG00000146021.14	7	0	6	36
ENSG00000117010.15	11	0	0	0
ENSG00000175390.12	135	510	31	0
ENSG00000176532.3	0	0	7	0
ENSG00000187608.8	1024	812	1168	0
ENSG00000065970.8	16	0	19	77
ENSG00000164815.10	117	533	0	692
ENSG00000107560.10	19	0	0	85
ENSG00000171853.15	29	135	31	120
ENSG00000042429.10	146	375	0	611
ENSG00000275066.4	0	41	0	0
ENSG00000152457.17	7	16	0	31
ENSG00000164091.11	173	893	240	1040
ENSG00000063761.15	15	0	17	58
ENSG00000241127.7	38	105	0	0
ENSG00000147475.14	66	259	106	0
ENSG00000118985.15	83	198	18	0
ENSG00000152785.6	5	0	0	60
ENSG00000153832.11	0	30	6	0
ENSG00000172671.19	6	58	19	92
ENSG00000132436.11	111	513	23	449
ENSG00000081189.14	21	86	13	130
ENSG00000126804.13	545	1274	483	1678
ENSG00000156042.17	0	0	5	0
ENSG00000169692.12	33	136	61	150
ENSG00000121797.9	7	28	0	0
ENSG00000213462.4	6	10	7	0
ENSG00000213024.11	259	880	215	0
ENSG00000197355.10	9	0	13	72
ENSG00000249624.8	35	167	11	187
ENSG00000120868.13	28	231	12	334
ENSG00000106460.18	159	487	231	196
ENSG00000132254.12	83	232	121	0
ENSG00000197566.9	7	36	20	42
ENSG00000114054.13	100	369	0	512
ENSG00000204179.10	0	22	0	0
ENSG00000132781.17	13	21	22	29
ENSG00000062485.18	290	1536	208	996
ENSG00000143409.15	0	24	11	0
ENSG00000163463.11	211	583	276	688
ENSG00000166147.13	214	953	151	20
ENSG00000148481.13	77	257	0	479
ENSG00000166896.7	0	12	0	0
ENSG00000117597.17	60	211	0	0
ENSG00000136048.13	15	65	11	50
ENSG00000165512.4	41	255	64	0
ENSG00000119771.14	0	0	0	20
ENSG00000103642.11	41	148	0	0
ENSG00000151287.16	56	208	18	0
ENSG00000103168.16	10	24	5	24
ENSG00000175600.15	13	70	21	60
ENSG00000172869.14	79	435	0	0
ENSG00000163840.9	285	407	0	356
ENSG00000055332.16	404	910	484	768
ENSG00000160949.16	48	0	0	0
ENSG00000157613.10	66	71	80	89
ENSG00000174718.11	45	180	0	163
ENSG00000116661.9	15	40	0	0
ENSG00000170615.14	8	36	0	0
ENSG00000274618.1	0	11	0	0
ENSG00000131931.8	21	81	9	142
ENSG00000064607.16	137	383	65	76
ENSG00000186395.7	20	415	0	668
ENSG00000124523.15	17	67	28	70
ENSG00000173276.13	77	342	79	428
ENSG00000249992.1	25	47	53	51
ENSG00000129071.9	5	111	49	0
ENSG00000105221.16	57	220	59	115
ENSG00000138385.15	352	998	344	991
ENSG00000178695.5	41	105	46	64
ENSG00000171469.10	48	143	25	0
ENSG00000068912.13	74	224	132	0
ENSG00000168802.12	76	274	159	347
ENSG00000141994.15	70	300	103	237
ENSG00000206535.7	0	0	6	0
ENSG00000197451.11	868	3383	964	0
ENSG00000173141.4	36	132	52	127
ENSG00000140320.11	57	314	0	0
ENSG00000132780.16	415	812	312	95
ENSG00000196220.15	5	21	0	0
ENSG00000162384.13	55	164	79	0
ENSG00000006757.11	35	123	63	0
ENSG00000198951.11	20	163	0	0
ENSG00000162222.13	47	134	0	118
ENSG00000234444.9	8	0	13	0
ENSG00000188157.13	278	1029	44	0
ENSG00000177542.10	43	140	45	0
ENSG00000184731.5	0	16	0	26
ENSG00000114026.21	15	28	0	0
ENSG00000148985.19	13	66	29	41
ENSG00000140836.14	21	71	40	0
ENSG00000213380.14	43	208	0	0
ENSG00000115053.15	3335	11877	4240	10573
ENSG00000125731.12	0	29	11	47
ENSG00000053900.10	55	180	14	0
ENSG00000060069.16	15	46	0	0
ENSG00000109762.15	14	12	0	22
ENSG00000141040.14	18	89	20	0
ENSG00000152219.4	50	0	0	226
ENSG00000114867.20	1340	4022	1779	4273
ENSG00000179912.20	31	72	0	62
ENSG00000087995.15	0	176	0	155
ENSG00000087095.12	0	0	0	24
ENSG00000183735.9	81	433	11	524
ENSG00000101210.10	753	3303	475	1166
ENSG00000131778.17	194	495	0	949
ENSG00000197111.15	764	3474	635	1702
ENSG00000105443.13	27	183	52	145
ENSG00000126945.8	405	1224	469	0
ENSG00000092621.11	248	1414	0	1067
ENSG00000248871.1	7	0	0	0
ENSG00000088808.16	32	155	11	99
ENSG00000104689.9	84	308	65	275
ENSG00000198780.11	33	53	24	0
ENSG00000214435.7	11	0	0	0
ENSG00000118276.11	12	38	0	49
ENSG00000169957.9	27	153	0	0
ENSG00000282034.1	89	0	0	0
ENSG00000163083.5	246	1201	458	0
ENSG00000173933.19	151	441	176	290
ENSG00000105926.15	50	292	74	39
ENSG00000107821.14	9	0	0	24
ENSG00000149050.9	7	0	0	0
ENSG00000197044.10	34	82	37	164
ENSG00000162607.12	209	781	330	0
ENSG00000119396.10	202	709	307	0
ENSG00000117448.13	94	353	0	0
ENSG00000235173.6	77	289	0	0
ENSG00000068383.18	10	23	0	0
ENSG00000167972.13	26	93	43	133
ENSG00000130669.17	43	156	68	0
ENSG00000142541.16	206	462	0	57
ENSG00000166979.12	0	30	10	0
ENSG00000160633.12	365	943	387	69
ENSG00000164117.13	20	51	46	190
ENSG00000185104.19	63	228	70	0
ENSG00000123191.14	14	43	14	0
ENSG00000108654.12	2352	10631	645	633
ENSG00000102908.20	136	833	9	74
ENSG00000186638.16	16	93	0	0
ENSG00000167600.13	12	59	0	0
ENSG00000162542.13	15	67	0	46
ENSG00000196458.10	43	151	0	0
ENSG00000137074.18	52	174	0	46
ENSG00000107789.15	62	269	0	0
ENSG00000257923.9	115	399	0	365
ENSG00000137692.11	167	625	35	596
ENSG00000197279.3	9	0	6	86
ENSG00000135540.11	0	28	15	0
ENSG00000108055.9	291	1146	471	1832
ENSG00000135720.12	169	571	173	481
ENSG00000110395.6	83	400	87	324
ENSG00000122203.14	19	84	9	0
ENSG00000197548.12	67	502	107	497
ENSG00000167535.7	10	59	14	30
ENSG00000100105.17	33	250	47	203
ENSG00000149308.16	132	401	0	145
ENSG00000253873.5	28	40	44	73
ENSG00000197937.12	8	108	0	98
ENSG00000120694.19	906	3972	116	0
ENSG00000206075.13	255	1550	244	435
ENSG00000140534.13	53	208	0	202
ENSG00000105186.15	0	18	0	0
ENSG00000189091.12	550	2718	705	112
ENSG00000150433.9	9	0	0	44
ENSG00000127528.5	0	13	7	0
ENSG00000179041.3	189	461	0	0
ENSG00000204764.12	10	17	0	17
ENSG00000005007.12	384	1109	588	0
ENSG00000143420.17	146	366	236	403
ENSG00000149532.15	151	229	107	0
ENSG00000102178.12	58	0	82	0
ENSG00000138160.5	330	1700	430	0
ENSG00000069329.15	352	1405	40	45
ENSG00000065183.15	289	783	271	0
ENSG00000157540.19	8	528	0	772
ENSG00000147100.10	42	102	13	0
ENSG00000234616.8	12	96	29	0
ENSG00000124172.9	639	1882	497	1969
ENSG00000128917.6	0	0	0	159
ENSG00000137720.7	32	0	0	0
ENSG00000005700.14	60	399	19	69
ENSG00000142684.8	52	131	45	91
ENSG00000261371.5	6	0	0	0
ENSG00000136643.11	47	207	73	188
ENSG00000011426.10	972	4487	1322	5742
ENSG00000165678.20	471	2023	574	2241
ENSG00000051180.16	58	165	111	0
ENSG00000070718.11	41	183	0	23
ENSG00000101191.16	210	477	117	270
ENSG00000125967.16	21	20	16	15
ENSG00000157954.14	102	421	0	0
ENSG00000148396.18	255	894	323	903
ENSG00000114098.17	58	229	69	230
ENSG00000123427.16	6	32	13	28
ENSG00000198546.14	44	176	0	0
ENSG00000120322.3	6	10	15	0
ENSG00000135114.12	26	37	0	22
ENSG00000005882.11	57	185	93	0
ENSG00000106665.15	50	208	56	0
ENSG00000129810.14	63	276	0	0
ENSG00000109944.10	0	18	8	0
ENSG00000283208.1	15	30	25	37
ENSG00000171045.14	22	51	23	83
ENSG00000181754.6	0	9	0	0
ENSG00000121858.10	9	25	0	0
ENSG00000123349.13	630	2333	432	1028
ENSG00000122861.15	896	3736	2459	21498
ENSG00000166477.12	188	511	0	580
ENSG00000136280.15	42	84	8	183
ENSG00000138166.5	77	422	296	0
ENSG00000162972.10	54	271	58	141
ENSG00000105767.2	19	30	17	41
ENSG00000183671.12	0	9	7	0
ENSG00000149089.12	21	116	0	134
ENSG00000117475.13	100	239	0	240
ENSG00000179476.7	0	0	5	0
ENSG00000196510.12	241	1058	271	932
ENSG00000118960.12	21	78	12	18
ENSG00000186106.11	29	157	36	64
ENSG00000084073.8	343	1500	0	0
ENSG00000155016.17	20	99	0	121
ENSG00000086544.2	13	46	0	0
ENSG00000152382.5	49	130	0	0
ENSG00000253729.7	1606	9528	1983	206
ENSG00000058866.14	0	0	5	0
ENSG00000138685.12	29	99	42	212
ENSG00000072364.12	171	736	38	1081
ENSG00000164236.11	0	9	0	0
ENSG00000221988.12	7	0	8	16
ENSG00000125375.14	49	113	60	113
ENSG00000167747.13	0	0	10	0
ENSG00000128626.11	52	291	53	263
ENSG00000104805.15	208	805	251	502
ENSG00000120137.6	44	266	15	130
ENSG00000108395.13	98	449	0	194
ENSG00000105649.9	36	102	0	16
ENSG00000118507.15	0	27	0	0
ENSG00000154134.14	11	25	0	0
ENSG00000169992.9	17	47	0	0
ENSG00000085063.14	1434	5030	2070	7914
ENSG00000032444.15	181	771	245	0
ENSG00000140391.14	362	1140	671	0
ENSG00000005483.20	58	214	5	348
ENSG00000018236.14	0	109	5	124
ENSG00000104147.8	85	322	0	331
ENSG00000164808.16	17	163	12	237
ENSG00000183726.10	161	438	236	761
ENSG00000166833.19	155	624	65	0
ENSG00000259075.6	77	335	0	0
ENSG00000055609.17	52	358	30	61
ENSG00000037965.5	0	13	0	0
ENSG00000187498.14	83	130	17	0
ENSG00000152433.14	6	17	0	0
ENSG00000005448.16	71	223	112	297
ENSG00000184270.4	204	1275	249	1234
ENSG00000283485.1	1741	5476	2314	0
ENSG00000114450.9	95	433	119	351
ENSG00000162814.10	0	10	0	27
ENSG00000197958.12	12	251	0	0
ENSG00000137767.13	140	611	152	321
ENSG00000108061.11	72	310	110	0
ENSG00000165832.5	58	310	101	0
ENSG00000143183.16	349	825	392	0
ENSG00000168310.10	27	97	0	62
ENSG00000224051.6	60	206	96	226
ENSG00000071794.15	593	2859	780	0
ENSG00000137700.16	47	154	0	0
ENSG00000167562.11	11	36	19	41
ENSG00000135338.13	8	39	0	0
ENSG00000055044.10	396	1395	89	0
ENSG00000197586.12	53	219	0	0
ENSG00000105967.15	0	0	7	40
ENSG00000198157.10	111	208	157	182
ENSG00000267748.4	208	520	325	766
ENSG00000176473.13	24	89	11	0
ENSG00000118939.17	119	517	104	0
ENSG00000166199.12	31	105	49	77
ENSG00000147403.16	56	0	0	0
ENSG00000273398.6	201	926	324	0
ENSG00000158769.17	74	375	109	0
ENSG00000170473.16	39	81	0	106
ENSG00000126464.13	58	0	0	177
ENSG00000148700.14	99	413	0	0
ENSG00000100504.16	2624	7301	2996	7145
ENSG00000135482.6	0	0	20	27
ENSG00000088876.11	28	20	23	0
ENSG00000179933.5	124	0	146	0
ENSG00000125868.15	606	2149	606	2436
ENSG00000163719.19	10	160	52	274
ENSG00000078967.12	12	31	31	46
ENSG00000273217.1	134	519	0	0
ENSG00000076003.4	453	1581	0	1658
ENSG00000068784.12	83	429	0	0
ENSG00000065057.7	65	201	58	203
ENSG00000164610.8	10	0	0	70
ENSG00000198874.12	29	0	0	95
ENSG00000198934.4	48	130	0	0
ENSG00000104325.6	402	1791	382	1408
ENSG00000198211.8	126	465	0	0
ENSG00000253710.2	0	198	6	203
ENSG00000186666.5	0	0	28	68
ENSG00000160180.15	15	42	32	37
ENSG00000085760.14	0	51	0	118
ENSG00000112062.10	141	483	89	213
ENSG00000127837.9	216	796	347	742
ENSG00000176974.18	47	202	63	0
ENSG00000273611.4	18	0	15	0
ENSG00000174243.9	189	300	0	343
ENSG00000116260.16	1052	1719	1444	55
ENSG00000108819.10	52	183	0	0
ENSG00000106077.18	31	183	48	144
ENSG00000167004.12	846	2726	1160	0
ENSG00000023516.8	141	410	0	427
ENSG00000163629.12	60	190	0	0
ENSG00000148399.12	28	93	23	0
ENSG00000118495.18	7	13	11	0
ENSG00000083123.14	36	57	40	99
ENSG00000083290.19	5	9	0	38
ENSG00000283245.1	48	49	92	245
ENSG00000188343.12	0	12	0	0
ENSG00000142675.17	7	0	8	62
ENSG00000120837.7	51	132	0	140
ENSG00000131504.15	320	1591	70	68
ENSG00000005810.17	149	721	0	930
ENSG00000164031.16	43	129	56	65
ENSG00000113389.15	13	0	22	0
ENSG00000243749.1	26	40	0	92
ENSG00000104825.16	20	64	49	49
ENSG00000121964.14	0	0	0	29
ENSG00000198794.11	0	36	0	37
ENSG00000151491.12	88	261	5	455
ENSG00000166037.10	149	502	24	251
ENSG00000120656.11	56	0	72	0
ENSG00000099821.13	31	99	35	35
ENSG00000166275.15	22	77	0	132
ENSG00000122870.11	63	0	126	0
ENSG00000154359.12	0	0	6	0
ENSG00000124875.9	33	111	38	83
ENSG00000054267.20	79	219	114	0
ENSG00000174444.14	492	2265	125	852
ENSG00000114120.11	30	115	8	241
ENSG00000077721.15	264	826	327	1103
ENSG00000196943.12	49	25	0	0
ENSG00000168765.15	18	118	10	86
ENSG00000154370.14	33	83	36	72
ENSG00000217555.12	95	235	127	0
ENSG00000267120.3	8	0	0	45
ENSG00000143458.11	12	35	22	32
ENSG00000137776.16	201	677	252	642
ENSG00000189120.4	0	9	0	0
ENSG00000177613.8	376	1088	0	929
ENSG00000148384.12	13	0	13	0
ENSG00000168517.10	14	38	23	20
ENSG00000172366.19	9	63	24	13
ENSG00000184903.9	0	55	0	110
ENSG00000172262.11	70	210	37	95
ENSG00000159692.15	55	173	121	266
ENSG00000138757.14	527	1960	35	100
ENSG00000172071.11	35	0	0	137
ENSG00000186432.8	371	1379	539	0
ENSG00000180998.11	23	63	0	107
ENSG00000141682.11	36	156	62	365
ENSG00000113300.11	48	271	0	0
ENSG00000134762.16	110	875	0	1159
ENSG00000135245.9	53	75	30	45
ENSG00000162775.14	61	304	0	323
ENSG00000131981.15	670	1550	0	0
ENSG00000162086.14	26	46	20	43
ENSG00000101335.9	76	106	80	0
ENSG00000125510.15	0	9	0	0
ENSG00000162430.16	48	169	0	0
ENSG00000154978.12	0	0	8	0
ENSG00000142798.17	358	2643	341	89
ENSG00000249709.7	31	77	43	158
ENSG00000167123.18	25	54	0	30
ENSG00000175220.11	71	346	149	539
ENSG00000178127.12	232	1236	347	1262
ENSG00000159314.11	0	0	0	28
ENSG00000188629.11	0	25	0	48
ENSG00000118200.14	167	634	11	800
ENSG00000114646.9	5	0	0	0
ENSG00000012822.15	16	52	13	89
ENSG00000214046.8	112	336	137	350
ENSG00000100376.11	10	64	0	84
ENSG00000027697.13	62	183	83	292
ENSG00000176946.11	14	233	13	53
ENSG00000122547.10	73	263	0	289
ENSG00000183513.8	31	81	74	144
ENSG00000178074.5	28	114	51	0
ENSG00000112715.20	32	43	58	71
ENSG00000101367.8	370	1419	412	1477
ENSG00000145022.4	17	52	30	0
ENSG00000175305.17	149	279	0	232
ENSG00000115548.16	215	637	192	972
ENSG00000168994.13	27	28	0	0
ENSG00000148296.6	58	190	76	0
ENSG00000198270.12	5	22	6	30
ENSG00000143515.16	23	64	0	31
ENSG00000125877.12	88	438	0	396
ENSG00000160285.14	14	108	0	178
ENSG00000162654.8	6	0	13	0
ENSG00000198542.13	143	513	198	219
ENSG00000131626.16	85	321	46	408
ENSG00000169047.5	87	395	0	0
ENSG00000130958.11	9	82	0	43
ENSG00000213995.11	22	0	0	56
ENSG00000131381.12	23	75	13	124
ENSG00000090905.18	65	158	6	420
ENSG00000088387.18	53	193	26	327
ENSG00000130935.9	476	1892	561	612
ENSG00000134253.9	0	34	7	65
ENSG00000167733.13	0	19	8	10
ENSG00000168172.8	79	242	0	0
ENSG00000054116.11	154	429	0	0
ENSG00000167363.13	31	101	30	0
ENSG00000162408.10	247	1192	0	0
ENSG00000183850.13	19	24	10	0
ENSG00000152763.16	5	0	0	0
ENSG00000198625.12	24	40	30	0
ENSG00000272921.1	9	31	10	26
ENSG00000061987.14	145	710	0	574
ENSG00000108506.11	167	853	21	928
ENSG00000108733.9	0	47	16	0
ENSG00000187514.15	527	677	485	424
ENSG00000181991.15	66	278	0	272
ENSG00000167986.13	1193	5052	1407	741
ENSG00000160606.10	0	0	0	17
ENSG00000163235.15	18	23	16	0
ENSG00000276087.1	5	15	0	35
ENSG00000129493.14	120	490	59	394
ENSG00000177427.12	0	0	12	0
ENSG00000125991.18	532	1807	608	245
ENSG00000162994.15	0	8	0	0
ENSG00000077254.14	179	788	35	1097
ENSG00000156256.14	118	510	124	80
ENSG00000136158.11	0	33	0	0
ENSG00000003436.14	151	588	279	1330
ENSG00000196177.12	35	165	0	0
ENSG00000178295.14	51	293	17	316
ENSG00000139697.12	202	1116	0	0
ENSG00000136490.8	0	30	8	0
ENSG00000133131.14	163	708	244	0
ENSG00000255292.6	6	59	28	108
ENSG00000135919.12	284	746	544	34
ENSG00000149428.18	463	2395	645	438
ENSG00000123144.10	118	378	224	0
ENSG00000164308.16	43	269	65	56
ENSG00000147421.17	0	16	11	0
ENSG00000146410.11	18	34	23	28
ENSG00000184752.12	265	1247	333	242
ENSG00000137266.14	9	27	0	0
ENSG00000071655.17	66	196	87	250
ENSG00000172795.15	29	139	0	81
ENSG00000113719.15	187	670	267	157
ENSG00000114353.16	399	1672	688	0
ENSG00000147684.7	479	2024	745	2597
ENSG00000176261.15	60	0	73	52
ENSG00000003400.14	0	17	0	0
ENSG00000273269.1	0	1046	0	0
ENSG00000127603.23	173	461	143	112
ENSG00000198563.13	66	169	58	167
ENSG00000100485.11	55	37	0	0
ENSG00000184867.13	7	12	0	0
ENSG00000275835.4	18	55	26	0
ENSG00000111275.12	5	70	0	0
ENSG00000089177.18	34	132	34	0
ENSG00000105085.10	26	81	27	31
ENSG00000172572.6	34	265	0	0
ENSG00000120915.13	32	141	40	0
ENSG00000162772.16	0	0	6	0
ENSG00000125384.6	14	20	0	0
ENSG00000148671.13	166	652	237	519
ENSG00000119421.6	221	924	0	0
ENSG00000141627.13	45	264	18	58
ENSG00000163808.16	120	585	0	718
ENSG00000130349.9	14	63	22	42
ENSG00000132305.20	306	1470	372	1555
ENSG00000136002.17	13	29	9	26
ENSG00000148400.9	41	133	0	0
ENSG00000087085.13	13	86	0	73
ENSG00000139291.13	51	236	115	516
ENSG00000187626.8	13	0	21	41
ENSG00000103978.15	189	597	88	445
ENSG00000173511.9	0	7	12	0
ENSG00000244405.7	181	842	275	0
ENSG00000159256.12	144	578	51	186
ENSG00000053372.4	202	492	221	0
ENSG00000132535.18	5	0	0	0
ENSG00000108474.16	20	52	20	52
ENSG00000068323.16	50	207	84	89
ENSG00000163347.5	30	0	0	28
ENSG00000171160.17	0	15	10	0
ENSG00000099875.14	46	125	55	31
ENSG00000078687.17	6	54	0	72
ENSG00000280148.1	48	132	41	126
ENSG00000100938.17	91	348	138	72
ENSG00000103194.15	93	387	93	104
ENSG00000130844.16	31	99	22	199
ENSG00000067955.13	80	284	113	0
ENSG00000101444.12	552	2989	0	0
ENSG00000102384.13	115	726	33	0
ENSG00000160410.14	25	133	73	156
ENSG00000180776.15	28	132	49	0
ENSG00000141854.8	0	0	6	0
ENSG00000155592.15	29	49	0	0
ENSG00000152454.3	0	8	0	0
ENSG00000143569.18	519	1540	503	799
ENSG00000106780.8	9	16	10	0
ENSG00000103051.18	126	518	151	181
ENSG00000172840.6	32	150	24	0
ENSG00000101882.9	89	327	97	263
ENSG00000176102.11	165	450	213	0
ENSG00000130177.14	126	366	112	554
ENSG00000215021.8	404	1279	291	417
ENSG00000133597.9	28	105	11	81
ENSG00000103024.7	12	49	44	39
ENSG00000116030.16	13	161	37	81
ENSG00000105204.13	10	0	0	95
ENSG00000106367.13	290	1074	364	0
ENSG00000100813.14	350	1447	0	1296
ENSG00000119616.11	67	218	109	192
ENSG00000158122.11	24	57	26	105
ENSG00000189042.13	12	0	14	35
ENSG00000104883.7	0	19	9	0
ENSG00000251537.4	0	9	0	0
ENSG00000132164.9	11	0	14	0
ENSG00000183691.4	23	97	0	79
ENSG00000114993.15	50	179	0	0
ENSG00000184203.7	40	100	32	143
ENSG00000197256.10	114	306	150	18
ENSG00000130544.11	35	177	0	188
ENSG00000142507.9	492	1664	724	714
ENSG00000103495.13	103	75	31	0
ENSG00000241973.10	96	432	9	515
ENSG00000173221.13	120	254	0	324
ENSG00000185658.13	92	47	6	105
ENSG00000165283.15	166	654	249	0
ENSG00000160094.14	14	40	16	43
ENSG00000080839.11	108	458	149	599
ENSG00000112378.11	64	223	104	0
ENSG00000162722.8	25	0	0	0
ENSG00000110318.13	5	0	0	11
ENSG00000117682.16	47	135	22	62
ENSG00000162009.8	8	43	0	51
ENSG00000106144.19	184	649	161	0
ENSG00000125744.11	13	61	20	0
ENSG00000130813.17	22	12	20	0
ENSG00000114354.13	432	1630	565	1900
ENSG00000183760.10	0	20	0	15
ENSG00000118369.12	6	33	0	0
ENSG00000120159.11	41	176	49	24
ENSG00000143919.14	18	58	8	21
ENSG00000159899.14	5	45	0	0
ENSG00000135392.15	38	15	0	0
ENSG00000100280.16	235	645	236	503
ENSG00000171017.10	71	323	22	263
ENSG00000071575.11	24	89	0	44
ENSG00000196557.11	0	19	10	0
ENSG00000088930.7	622	2156	0	0
ENSG00000258466.5	264	1122	223	973
ENSG00000254553.1	0	21	11	19
ENSG00000282218.1	0	74	66	235
ENSG00000135048.13	63	193	64	170
ENSG00000140548.9	16	25	17	33
ENSG00000112531.16	203	590	370	447
ENSG00000012983.11	240	637	134	62
ENSG00000128185.9	15	23	20	0
ENSG00000165233.17	25	101	67	118
ENSG00000180185.11	63	144	74	246
ENSG00000041802.10	209	867	272	0
ENSG00000166974.12	40	114	42	129
ENSG00000198816.6	26	0	0	47
ENSG00000166133.17	65	207	55	106
ENSG00000113391.17	25	58	0	57
ENSG00000103174.11	30	69	0	55
ENSG00000065717.14	0	14	8	22
ENSG00000121578.12	102	30	138	323
ENSG00000100266.18	117	432	165	0
ENSG00000198791.11	17	88	0	182
ENSG00000114902.13	331	1130	295	0
ENSG00000145990.10	0	16	10	16
ENSG00000071537.13	325	1009	556	535
ENSG00000186469.8	69	245	142	173
ENSG00000111641.11	136	566	113	296
ENSG00000115446.11	0	216	127	0
ENSG00000197061.4	745	3411	1092	5103
ENSG00000057935.13	63	229	0	215
ENSG00000144712.11	9	43	0	30
ENSG00000141759.14	173	559	256	223
ENSG00000090776.5	102	543	196	681
ENSG00000172244.8	38	42	0	118
ENSG00000264364.2	200	503	300	0
ENSG00000166741.7	20	0	52	28
ENSG00000137642.12	201	851	0	965
ENSG00000140543.14	0	0	8	39
ENSG00000115977.18	153	455	158	254
ENSG00000128951.13	232	938	378	0
ENSG00000156050.8	9	21	6	65
ENSG00000107554.16	51	181	92	0
ENSG00000204922.4	35	130	83	221
ENSG00000196154.11	47	386	0	309
ENSG00000100528.11	845	3571	920	0
ENSG00000033867.16	296	2200	198	0
ENSG00000259494.1	74	308	0	187
ENSG00000139433.9	71	150	73	203
ENSG00000138646.8	14	52	31	39
ENSG00000196072.11	38	119	58	0
ENSG00000243251.6	18	0	0	56
ENSG00000198513.11	16	39	55	0
ENSG00000102109.8	39	106	45	0
ENSG00000170275.14	374	1345	0	0
ENSG00000127946.16	29	15	44	0
ENSG00000177225.16	23	64	31	132
ENSG00000144895.11	292	1355	105	736
ENSG00000166816.13	0	16	9	21
ENSG00000120699.12	89	511	0	69
ENSG00000163291.14	0	62	17	66
ENSG00000171475.13	22	36	21	28
ENSG00000136636.12	98	366	90	0
ENSG00000151208.16	17	39	0	0
ENSG00000135052.16	98	237	120	406
ENSG00000126814.6	234	935	361	1389
ENSG00000167815.11	767	2637	1187	3228
ENSG00000136940.13	82	85	101	383
ENSG00000205060.10	61	257	78	0
ENSG00000135074.15	45	394	0	224
ENSG00000138802.11	119	504	0	431
ENSG00000144445.16	14	25	8	110
ENSG00000163945.15	12	36	8	17
ENSG00000141738.13	0	0	16	96
ENSG00000173653.7	0	67	8	20
ENSG00000168505.6	26	289	0	0
ENSG00000109775.10	47	224	36	0
ENSG00000182492.15	0	25	0	0
ENSG00000072071.16	17	59	35	0
ENSG00000165689.16	6	7	24	88
ENSG00000177485.6	111	741	0	691
ENSG00000171467.15	57	291	48	353
ENSG00000120802.13	506	2641	648	1915
ENSG00000148300.11	43	111	20	46
ENSG00000104671.7	88	367	147	301
ENSG00000228300.13	41	168	11	106
ENSG00000113597.17	5	108	29	125
ENSG00000047849.21	1395	5309	1466	1777
ENSG00000130830.14	51	241	48	201
ENSG00000010818.8	87	235	0	0
ENSG00000165916.8	363	1511	54	169
ENSG00000178105.9	147	512	166	0
ENSG00000086848.14	44	274	48	224
ENSG00000196118.11	8	0	7	30
ENSG00000068120.14	81	303	29	72
ENSG00000061656.9	16	22	0	32
ENSG00000162729.13	43	127	0	125
ENSG00000156958.14	36	257	56	209
ENSG00000160993.3	15	70	32	56
ENSG00000106153.12	285	1069	375	891
ENSG00000100483.13	15	60	0	99
ENSG00000274070.1	0	17	0	47
ENSG00000139826.5	31	0	27	0
ENSG00000168385.17	707	2445	1087	3043
ENSG00000008441.16	200	764	265	0
ENSG00000172731.13	31	143	47	0
ENSG00000239887.4	0	25	10	0
ENSG00000180914.10	25	129	0	6
ENSG00000198753.11	12	44	17	0
ENSG00000129116.17	158	356	136	307
ENSG00000144369.12	6	0	0	0
ENSG00000153551.13	36	314	78	0
ENSG00000205581.10	351	860	383	847
ENSG00000171222.10	93	247	0	192
ENSG00000177707.10	96	310	36	337
ENSG00000161091.12	24	110	52	16
ENSG00000188959.9	0	0	5	0
