gene	SRX118285_cnt	SRX118291_cnt	SRX118289_cnt	SRX118295_cnt
ENSG00000174429.3	0	0	0	0
ENSG00000145730.20	2040	1402	2081	1471
ENSG00000127663.14	376	258	414	423
ENSG00000197993.7	1	0	2	0
ENSG00000177238.13	0	0	0	0
ENSG00000116251.9	287	163	250	176
ENSG00000171848.13	1620	1570	1296	1290
ENSG00000140939.14	285	167	239	198
ENSG00000155530.2	4	15	4	2
ENSG00000132530.16	13	0	4	0
ENSG00000118513.18	9	6	13	2
ENSG00000137166.14	273	197	183	238
ENSG00000165389.6	361	269	286	303
ENSG00000125779.21	494	490	414	516
ENSG00000117262.18	3	4	0	6
ENSG00000269403.1	20	22	21	32
ENSG00000152642.10	102	236	83	189
ENSG00000103254.9	144	100	138	179
ENSG00000166509.10	0	0	0	0
ENSG00000115020.16	316	334	433	401
ENSG00000282889.1	0	0	0	0
ENSG00000112655.15	299	557	343	794
ENSG00000267697.1	341	598	312	431
ENSG00000108479.11	358	349	265	443
ENSG00000135447.16	0	0	0	0
ENSG00000125124.11	310	315	333	363
ENSG00000137818.11	1853	1869	1557	2131
ENSG00000162399.6	0	0	0	0
ENSG00000198223.16	0	0	0	0
ENSG00000149596.6	120	65	130	83
ENSG00000128573.23	5	0	2	2
ENSG00000175595.14	55	58	57	49
ENSG00000168497.4	3	0	7	1
ENSG00000006062.13	444	225	275	232
ENSG00000144802.11	192	216	284	308
ENSG00000142484.6	0	0	1	0
ENSG00000187634.11	1	0	1	1
ENSG00000240344.8	108	127	92	97
ENSG00000145626.11	0	0	0	0
ENSG00000243251.6	138	134	120	107
ENSG00000125089.16	88	72	35	40
ENSG00000229549.8	0	0	0	0
ENSG00000115756.12	1140	791	796	874
ENSG00000203989.4	0	0	0	0
ENSG00000151692.14	72	87	115	104
ENSG00000171421.12	146	208	102	137
ENSG00000170464.9	74	98	84	96
ENSG00000184470.20	204	270	226	321
ENSG00000113763.10	1	2	1	2
ENSG00000224689.8	0	0	0	0
ENSG00000112357.12	65	42	48	52
ENSG00000253305.2	89	61	106	103
ENSG00000117222.13	248	322	256	243
ENSG00000123576.5	0	0	0	0
ENSG00000168067.11	376	416	303	476
ENSG00000106113.18	0	0	0	0
ENSG00000166908.17	237	244	223	266
ENSG00000072071.16	621	785	502	905
ENSG00000164399.4	0	0	0	0
ENSG00000152292.16	0	0	1	0
ENSG00000239697.10	118	81	108	78
ENSG00000239779.6	141	137	139	199
ENSG00000211815.3	0	0	0	0
ENSG00000088451.10	142	99	97	92
ENSG00000113209.8	1	4	1	2
ENSG00000215193.12	86	84	104	92
ENSG00000136448.11	1546	1548	1539	1538
ENSG00000164253.13	135	177	130	172
ENSG00000161133.16	1	0	1	0
ENSG00000213901.10	7	9	6	3
ENSG00000174231.16	394	469	434	456
ENSG00000116473.14	276	189	166	180
ENSG00000264424.1	0	0	0	0
ENSG00000278888.1	0	0	0	0
ENSG00000124257.6	16	9	31	20
ENSG00000007392.16	380	311	233	305
ENSG00000012504.13	0	0	1	0
ENSG00000177807.7	0	0	0	0
ENSG00000214517.9	474	414	412	349
ENSG00000163945.15	36	44	26	40
ENSG00000154997.8	0	0	0	0
ENSG00000144426.18	79	116	109	95
ENSG00000118454.12	342	252	329	194
ENSG00000155926.13	0	0	0	0
ENSG00000168779.19	1	0	2	1
ENSG00000166377.19	153	183	174	210
ENSG00000176769.9	0	0	0	0
ENSG00000267179.1	16	19	13	27
ENSG00000204560.9	130	127	101	120
ENSG00000226792.7	0	0	0	0
ENSG00000111206.12	1469	1861	1234	1920
ENSG00000144481.16	2	0	0	0
ENSG00000119333.11	1000	1064	766	1373
ENSG00000171843.15	83	73	96	104
ENSG00000134852.14	354	332	329	280
ENSG00000196456.10	79	57	71	113
ENSG00000148606.12	1418	1938	1310	1735
ENSG00000049759.17	1332	1864	2051	2754
ENSG00000135917.13	0	0	0	0
ENSG00000132297.11	0	0	0	0
ENSG00000153904.18	169	136	189	176
ENSG00000172458.4	1	2	3	3
ENSG00000148229.12	270	190	193	183
ENSG00000165671.18	876	1513	753	1011
ENSG00000171936.1	0	0	0	0
ENSG00000228083.2	0	0	0	0
ENSG00000117360.12	611	478	441	439
ENSG00000166402.8	5	17	5	23
ENSG00000072041.16	0	0	0	0
ENSG00000028116.16	277	305	214	275
ENSG00000182963.9	327	299	227	297
ENSG00000174748.18	637	856	636	978
ENSG00000148985.19	140	133	157	163
ENSG00000196867.7	3	5	4	5
ENSG00000160256.12	114	148	93	152
ENSG00000148943.11	124	96	121	73
ENSG00000151239.13	222	155	195	173
ENSG00000242252.1	27	24	26	26
ENSG00000111445.13	359	608	301	561
ENSG00000054598.6	41	44	58	63
ENSG00000188026.12	156	161	84	109
ENSG00000259490.2	0	0	0	0
ENSG00000139597.17	2	4	4	2
ENSG00000214113.10	225	201	177	164
ENSG00000264668.1	95	77	102	109
ENSG00000188937.5	0	0	0	0
ENSG00000126895.13	0	0	1	0
ENSG00000111371.15	622	1200	709	1285
ENSG00000064490.13	302	297	220	318
ENSG00000164169.12	109	106	114	108
ENSG00000173548.8	126	95	121	129
ENSG00000196345.12	0	0	0	0
ENSG00000130724.8	1029	733	936	923
ENSG00000198796.6	0	0	0	0
ENSG00000198326.9	0	1	0	0
ENSG00000130311.10	252	261	219	234
ENSG00000108854.15	1077	897	1070	765
ENSG00000008311.14	18	13	34	15
ENSG00000187191.14	0	0	0	0
ENSG00000159708.17	1	0	3	0
ENSG00000138622.3	0	0	0	0
ENSG00000258806.1	0	0	0	0
ENSG00000099910.16	133	121	94	134
ENSG00000115607.9	2	0	0	0
ENSG00000153187.17	5883	4561	5027	4096
ENSG00000136834.3	0	0	0	0
ENSG00000188124.2	2	1	1	1
ENSG00000172183.14	135	71	116	110
ENSG00000116954.7	240	346	281	465
ENSG00000151320.10	48	51	50	45
ENSG00000125266.6	91	41	44	22
ENSG00000185386.14	76	44	71	61
ENSG00000101460.12	4	5	1	9
ENSG00000134014.16	281	232	255	256
ENSG00000243477.5	34	30	62	68
ENSG00000136527.17	1624	1673	1143	1461
ENSG00000105675.8	0	0	1	0
ENSG00000110721.11	244	300	165	220
ENSG00000177728.15	650	419	665	683
ENSG00000153563.15	0	0	0	0
ENSG00000211892.3	0	0	0	0
ENSG00000188488.13	0	0	0	0
ENSG00000197136.4	853	638	628	799
ENSG00000173281.4	13	4	16	9
ENSG00000257065.1	8	3	12	7
ENSG00000182264.8	1	0	0	0
ENSG00000009694.13	12	1	9	2
ENSG00000115233.11	1557	1674	1268	1447
ENSG00000147044.20	428	421	387	333
ENSG00000150281.6	9	2	10	10
ENSG00000174482.10	8	7	18	5
ENSG00000075651.15	66	183	105	223
ENSG00000274736.4	0	0	0	0
ENSG00000283467.1	1	5	7	10
ENSG00000186439.12	1	0	1	0
ENSG00000108839.11	0	0	0	0
ENSG00000103522.15	0	0	0	0
ENSG00000178395.6	0	0	0	0
ENSG00000172016.15	0	0	0	0
ENSG00000140505.6	0	0	0	0
ENSG00000177627.9	0	0	0	0
ENSG00000196196.2	6	5	3	1
ENSG00000178685.13	516	158	465	228
ENSG00000008952.16	806	679	742	551
ENSG00000108395.13	787	806	704	672
ENSG00000143556.8	1	0	0	0
ENSG00000087269.15	547	439	339	388
ENSG00000129003.15	178	217	268	266
ENSG00000181588.16	402	151	378	336
ENSG00000268655.2	1	0	0	1
ENSG00000163297.16	1094	1299	1358	1858
ENSG00000092295.11	12	13	13	2
ENSG00000254788.7	254	326	168	228
ENSG00000205927.4	0	0	0	0
ENSG00000119772.16	105	92	109	88
ENSG00000149609.5	0	0	0	0
ENSG00000159842.14	89	70	69	78
ENSG00000269720.2	0	0	0	0
ENSG00000139514.12	116	171	128	112
ENSG00000184923.12	3	0	3	0
ENSG00000114786.16	304	431	288	456
ENSG00000174705.12	51	72	52	60
ENSG00000106714.17	18	20	22	44
ENSG00000059758.7	159	167	189	228
ENSG00000187612.1	0	0	0	0
ENSG00000172410.4	1	0	0	0
ENSG00000139278.9	89	55	91	56
ENSG00000272047.1	119	116	79	87
ENSG00000130167.13	0	0	0	1
ENSG00000278139.1	106	131	71	70
ENSG00000115705.20	0	0	0	0
ENSG00000171574.17	337	435	172	240
ENSG00000188386.6	0	0	0	0
ENSG00000137726.16	0	0	0	0
ENSG00000142623.9	6	2	10	1
ENSG00000243649.8	4	0	5	2
ENSG00000147274.14	272	302	231	319
ENSG00000066629.16	336	212	259	173
ENSG00000255275.3	147	137	65	70
ENSG00000134755.14	328	255	318	333
ENSG00000226023.6	0	0	0	0
ENSG00000279782.1	0	0	0	0
ENSG00000104472.9	286	292	200	251
ENSG00000268434.5	54	36	55	54
ENSG00000211942.3	0	0	0	0
ENSG00000137709.9	0	0	1	1
ENSG00000179813.6	0	0	0	0
ENSG00000136960.12	1	0	0	1
ENSG00000106344.8	599	595	432	474
ENSG00000089177.18	168	183	172	221
ENSG00000248098.11	217	246	254	365
ENSG00000099984.11	0	0	0	0
ENSG00000178860.8	0	0	0	0
ENSG00000198522.13	425	525	404	487
ENSG00000120265.16	971	849	682	708
ENSG00000170956.16	0	0	0	0
ENSG00000170369.3	1	0	1	0
ENSG00000157184.6	187	196	194	190
ENSG00000162923.14	844	808	792	779
ENSG00000120289.11	0	0	0	0
ENSG00000102290.21	0	0	1	0
ENSG00000054796.12	0	0	0	0
ENSG00000114744.8	199	238	133	184
ENSG00000152749.7	141	128	120	121
ENSG00000138495.6	177	129	120	149
ENSG00000181585.3	9	6	4	2
ENSG00000092871.16	138	81	149	110
ENSG00000180543.4	238	188	216	203
ENSG00000160392.13	104	91	63	83
ENSG00000052344.15	0	0	2	5
ENSG00000197943.9	8	15	14	19
ENSG00000174306.21	314	371	260	272
ENSG00000167004.12	2024	2160	1955	2166
ENSG00000151322.18	35	21	32	28
ENSG00000165684.4	181	157	127	182
ENSG00000182459.4	0	1	5	5
ENSG00000198553.8	37	15	21	12
ENSG00000046604.12	657	624	925	744
ENSG00000124177.14	605	539	950	935
ENSG00000185262.8	250	252	559	1070
ENSG00000180305.4	0	0	0	0
ENSG00000160584.15	226	261	302	407
ENSG00000197241.3	1	0	0	0
ENSG00000147799.11	360	375	266	373
ENSG00000144749.13	3	3	1	7
ENSG00000185015.7	9	9	13	12
ENSG00000048028.11	348	343	385	319
ENSG00000125910.5	0	0	0	0
ENSG00000069493.14	16	5	21	25
ENSG00000198791.11	147	163	137	143
ENSG00000137814.9	278	416	209	258
ENSG00000162621.6	0	0	0	0
ENSG00000084234.16	4735	4869	5139	5658
ENSG00000144893.12	29	21	42	20
ENSG00000072786.12	345	472	273	436
ENSG00000172578.11	0	0	0	0
ENSG00000144331.18	12	16	13	13
ENSG00000104859.14	227	158	208	275
ENSG00000043355.11	0	1	1	1
ENSG00000160299.16	945	1390	847	1635
ENSG00000102230.13	0	0	0	0
ENSG00000120805.13	584	655	479	553
ENSG00000140451.12	134	186	156	294
ENSG00000237440.8	0	5	2	0
ENSG00000063169.10	148	133	147	168
ENSG00000151475.5	0	0	0	0
ENSG00000205642.9	0	0	0	0
ENSG00000162236.11	321	309	223	353
ENSG00000236761.5	0	0	0	0
ENSG00000281635.1	0	0	0	0
ENSG00000169093.15	0	0	0	0
ENSG00000279287.1	0	0	0	0
ENSG00000144401.14	60	133	44	59
ENSG00000135900.3	244	357	200	309
ENSG00000117614.9	449	368	444	477
ENSG00000126838.9	0	0	0	0
ENSG00000149136.8	3085	3206	2528	3396
ENSG00000147144.12	35	37	43	82
ENSG00000211949.3	0	0	0	0
ENSG00000198039.11	49	53	57	33
ENSG00000166035.10	0	0	0	0
ENSG00000101825.7	0	0	0	0
ENSG00000181856.14	4	0	2	1
ENSG00000129455.15	1	8	2	4
ENSG00000125740.13	1	0	5	4
ENSG00000182224.11	103	78	89	55
ENSG00000167508.11	137	137	138	241
ENSG00000258555.6	296	316	277	287
ENSG00000121390.18	467	508	389	457
ENSG00000108423.14	131	143	79	110
ENSG00000166884.2	0	0	0	0
ENSG00000197614.10	1	0	0	0
ENSG00000204991.10	81	75	64	79
ENSG00000114904.12	333	383	300	329
ENSG00000244731.7	0	0	0	0
ENSG00000198046.11	96	64	102	67
ENSG00000139684.13	754	929	735	922
ENSG00000147123.10	1021	1073	886	1145
ENSG00000177595.17	203	147	135	252
ENSG00000083857.13	1433	1497	1921	1548
ENSG00000131233.9	0	1	1	1
ENSG00000124225.15	193	45	89	28
ENSG00000279126.1	0	0	0	0
ENSG00000147113.16	0	0	0	0
ENSG00000187210.12	5	6	6	3
ENSG00000067248.9	378	495	301	471
ENSG00000269237.1	1	0	0	0
ENSG00000109511.11	34	29	56	57
ENSG00000203782.5	0	0	0	0
ENSG00000082898.16	3068	4130	2477	2710
ENSG00000132002.7	964	1892	620	938
ENSG00000167842.15	138	165	103	89
ENSG00000266265.2	0	0	0	0
ENSG00000187790.10	543	592	441	433
ENSG00000280537.2	2	0	1	0
ENSG00000185305.10	11	26	12	15
ENSG00000226784.2	1	0	5	0
ENSG00000204160.11	136	107	95	113
ENSG00000237235.2	0	0	0	0
ENSG00000144644.14	0	0	0	0
ENSG00000197880.8	0	0	0	0
ENSG00000251258.1	0	0	2	0
ENSG00000128596.16	169	117	138	124
ENSG00000102225.15	1902	1881	1746	2245
ENSG00000153201.15	851	981	734	793
ENSG00000162843.17	0	0	0	1
ENSG00000004776.11	0	0	2	0
ENSG00000125037.12	537	740	438	668
ENSG00000049656.13	548	620	456	607
ENSG00000133985.2	11	4	16	10
ENSG00000100324.13	153	177	142	234
ENSG00000167972.13	376	453	357	703
ENSG00000283329.1	0	0	0	0
ENSG00000196208.13	2	3	3	1
ENSG00000121858.10	14	3	16	1
ENSG00000142530.10	17	20	19	19
ENSG00000119227.7	42	14	34	29
ENSG00000148935.10	1	0	1	0
ENSG00000214946.13	0	0	0	0
ENSG00000166527.7	0	0	0	0
ENSG00000186409.14	2	8	8	2
ENSG00000228570.7	0	0	0	0
ENSG00000182685.7	18	12	8	8
ENSG00000279816.1	0	0	0	0
ENSG00000100554.11	882	983	719	795
ENSG00000230561.4	0	0	0	0
ENSG00000177885.13	900	833	682	689
ENSG00000144852.16	0	0	0	0
ENSG00000176340.3	1021	824	869	1097
ENSG00000141294.9	17	10	21	26
ENSG00000105997.22	52	23	39	32
ENSG00000171487.14	0	0	0	0
ENSG00000236444.4	0	0	0	0
ENSG00000187837.3	734	558	866	743
ENSG00000203690.11	0	0	0	0
ENSG00000172215.5	0	0	0	0
ENSG00000119041.10	478	639	470	626
ENSG00000136942.14	1556	1562	1423	1812
ENSG00000185610.6	0	0	0	0
ENSG00000162032.15	154	108	197	298
ENSG00000146352.12	0	0	0	0
ENSG00000138160.5	626	894	623	989
ENSG00000004961.14	463	549	268	388
ENSG00000124003.12	0	0	0	0
ENSG00000116260.16	5128	1998	5444	2572
ENSG00000170222.11	60	47	57	76
ENSG00000105220.14	2058	1634	1807	1933
ENSG00000206535.7	95	107	60	68
ENSG00000139648.6	0	0	0	0
ENSG00000170004.16	1522	1678	1610	2005
ENSG00000168028.13	943	1554	808	1652
ENSG00000037280.15	0	1	0	1
ENSG00000147475.14	152	132	156	155
ENSG00000018236.14	1	66	10	58
ENSG00000161654.9	8	1	1	2
ENSG00000139193.3	0	0	0	0
ENSG00000242852.6	37	27	33	38
ENSG00000211790.2	0	0	0	0
ENSG00000168958.19	365	471	323	448
ENSG00000126261.12	951	1120	912	938
ENSG00000133065.10	175	117	147	158
ENSG00000204176.13	0	0	0	0
ENSG00000173933.19	613	496	484	506
ENSG00000130305.16	189	119	131	185
ENSG00000198718.12	435	379	533	354
ENSG00000110002.15	6	2	9	0
ENSG00000105053.10	410	390	324	434
ENSG00000270824.1	0	0	0	0
ENSG00000267140.1	15	22	19	21
ENSG00000103023.11	0	0	0	0
ENSG00000175189.3	1	2	3	1
ENSG00000176209.11	79	81	68	98
ENSG00000122705.16	963	897	773	925
ENSG00000275832.4	44	17	29	22
ENSG00000145708.10	0	0	0	0
ENSG00000048052.21	88	86	139	145
ENSG00000151500.14	286	326	190	264
ENSG00000137074.18	271	255	179	201
ENSG00000100106.19	666	384	666	674
ENSG00000160868.14	0	0	0	0
ENSG00000019995.6	282	349	293	331
ENSG00000264364.2	434	406	263	312
ENSG00000187555.14	1323	1520	991	975
ENSG00000178934.4	0	0	0	0
ENSG00000271810.5	999	806	832	748
ENSG00000251039.2	0	0	0	0
ENSG00000204897.6	0	0	0	0
ENSG00000189023.10	0	0	0	0
ENSG00000136720.6	21	23	19	23
ENSG00000164296.6	78	76	82	81
ENSG00000106682.14	511	350	452	430
ENSG00000123240.16	156	209	264	295
ENSG00000138613.13	40	29	34	58
ENSG00000175899.14	0	0	0	0
ENSG00000111057.10	595	595	390	747
ENSG00000134153.9	1290	1365	994	1122
ENSG00000016490.15	0	0	0	0
ENSG00000059588.9	277	273	225	241
ENSG00000100918.12	34	19	33	7
ENSG00000159596.6	158	231	168	191
ENSG00000065618.17	9	10	3	4
ENSG00000163599.14	0	0	0	0
ENSG00000184905.8	2	0	0	0
ENSG00000283428.1	0	0	0	0
ENSG00000206052.10	0	0	0	0
ENSG00000010361.13	76	70	61	93
ENSG00000079689.13	0	0	0	0
ENSG00000130270.16	131	150	136	259
ENSG00000205126.2	0	0	0	0
ENSG00000172155.9	0	0	0	0
ENSG00000186118.8	0	0	0	0
ENSG00000123575.8	148	194	141	185
ENSG00000163380.15	0	0	0	0
ENSG00000135631.16	318	249	243	286
ENSG00000180817.11	1235	1969	1002	1522
ENSG00000175877.3	11	19	6	16
ENSG00000134569.9	8	13	8	13
ENSG00000100321.14	96	77	63	88
ENSG00000160352.15	43	27	35	26
ENSG00000203910.8	0	0	0	0
ENSG00000196730.12	0	0	0	0
ENSG00000181333.11	392	455	467	453
ENSG00000068354.15	183	275	207	380
ENSG00000161956.12	869	918	676	791
ENSG00000185130.5	21	31	12	27
ENSG00000198513.11	118	42	131	45
ENSG00000176472.10	3	2	5	5
ENSG00000116882.14	0	0	0	0
ENSG00000170584.10	489	854	431	580
ENSG00000242950.6	0	0	0	0
ENSG00000176695.6	0	0	0	0
ENSG00000171509.15	1	0	2	0
ENSG00000099246.16	294	295	234	234
ENSG00000175793.11	843	882	472	672
ENSG00000069812.11	19	20	12	25
ENSG00000148602.5	0	0	0	0
ENSG00000273085.1	0	0	0	0
ENSG00000171456.16	1611	1777	1799	2325
ENSG00000188848.15	0	0	0	0
ENSG00000164532.10	10	1	8	3
ENSG00000111348.8	48	10	34	14
ENSG00000102158.19	384	448	410	409
ENSG00000188038.7	0	1	1	2
ENSG00000196468.7	0	0	0	0
ENSG00000283463.1	0	0	0	0
ENSG00000183793.13	0	0	0	0
ENSG00000172269.17	554	603	506	640
ENSG00000151208.16	338	415	367	431
ENSG00000177042.14	24	28	29	31
ENSG00000152102.17	152	139	141	135
ENSG00000115457.9	0	2	1	4
ENSG00000127054.19	1137	1272	969	1588
ENSG00000070601.9	1	0	1	0
ENSG00000166863.11	1	0	0	0
ENSG00000153933.9	95	91	100	129
ENSG00000184033.13	0	0	0	0
ENSG00000273003.1	489	618	397	655
ENSG00000160326.13	125	96	120	111
ENSG00000170322.14	545	515	442	592
ENSG00000102870.5	145	119	125	133
ENSG00000142675.17	34	45	42	80
ENSG00000233438.1	0	0	0	0
ENSG00000211856.1	0	0	0	0
ENSG00000108094.14	3557	3722	2688	2491
ENSG00000145979.17	187	208	126	152
ENSG00000161850.2	1	1	1	0
ENSG00000268750.6	5	1	7	4
ENSG00000183779.6	298	210	246	305
ENSG00000166171.12	212	189	161	169
ENSG00000187486.5	3	8	9	6
ENSG00000167397.14	960	730	807	882
ENSG00000137142.4	0	0	0	0
ENSG00000140067.6	0	0	0	0
ENSG00000006715.15	566	652	517	526
ENSG00000138835.22	76	167	54	150
ENSG00000150076.23	13	15	12	15
ENSG00000110852.4	36	6	91	19
ENSG00000198818.9	291	253	260	236
ENSG00000211973.2	0	0	0	0
ENSG00000151067.21	0	0	0	0
ENSG00000164007.10	0	0	0	0
ENSG00000163798.13	289	309	234	269
ENSG00000165092.12	0	0	0	0
ENSG00000275163.1	0	0	2	0
ENSG00000108406.9	542	664	620	700
ENSG00000189369.8	210	226	170	177
ENSG00000198690.9	47	57	57	39
ENSG00000008517.16	21	13	33	17
ENSG00000023318.7	296	341	276	342
ENSG00000168092.13	223	243	181	228
ENSG00000014824.13	393	390	372	393
ENSG00000102524.11	0	0	0	1
ENSG00000163145.12	0	0	0	0
ENSG00000111897.6	670	592	984	798
ENSG00000046653.14	1	0	1	0
ENSG00000160781.15	10	6	9	17
ENSG00000188786.9	68	87	79	75
ENSG00000122550.17	301	427	327	388
ENSG00000185238.12	232	412	240	282
ENSG00000138382.14	553	714	366	521
ENSG00000149295.13	0	0	0	0
ENSG00000181785.1	0	0	0	0
ENSG00000212747.4	29	17	24	14
ENSG00000204003.8	0	0	0	0
ENSG00000162068.1	0	2	1	0
ENSG00000174607.10	101	80	83	67
ENSG00000124490.13	0	0	0	0
ENSG00000272442.2	0	0	0	0
ENSG00000196565.12	1	0	1	0
ENSG00000130558.19	4	6	0	2
ENSG00000078900.14	0	0	0	0
ENSG00000170128.4	0	1	1	0
ENSG00000205707.10	29	25	31	41
ENSG00000213416.3	0	0	0	0
ENSG00000110243.11	0	0	0	0
ENSG00000204175.5	0	0	0	0
ENSG00000064652.10	40	49	34	39
ENSG00000120992.17	36	52	31	39
ENSG00000173930.8	0	0	0	0
ENSG00000150967.17	83	95	82	125
ENSG00000255730.5	200	218	226	338
ENSG00000256671.6	0	0	0	0
ENSG00000256500.5	2226	2186	1782	1842
ENSG00000081800.8	0	0	0	0
ENSG00000168930.13	1	4	0	0
ENSG00000128242.12	0	2	1	0
ENSG00000134285.10	104	84	47	91
ENSG00000118946.11	1	0	0	0
ENSG00000135250.16	322	236	358	401
ENSG00000072315.3	0	1	1	0
ENSG00000204843.12	1504	1558	1553	1845
ENSG00000089692.8	2	1	0	4
ENSG00000184908.17	1	0	1	0
ENSG00000211800.3	0	0	0	0
ENSG00000104763.18	480	570	551	603
ENSG00000126775.8	331	298	585	595
ENSG00000187942.11	0	0	1	0
ENSG00000270168.2	0	1	0	0
ENSG00000128253.13	1	0	0	0
ENSG00000182117.5	754	908	554	699
ENSG00000198933.9	101	56	91	88
ENSG00000168724.14	320	317	218	311
ENSG00000249242.7	6	4	1	1
ENSG00000174059.16	0	0	0	2
ENSG00000268940.5	0	0	0	0
ENSG00000164402.13	216	189	185	170
ENSG00000130816.14	3029	3013	2920	3286
ENSG00000159339.13	0	0	2	0
ENSG00000133678.13	166	155	159	184
ENSG00000075073.14	0	0	0	2
ENSG00000277734.6	4	3	7	6
ENSG00000165650.11	371	441	324	423
ENSG00000120705.12	615	948	396	503
ENSG00000167272.10	391	403	267	324
ENSG00000144339.11	2	0	2	0
ENSG00000283439.1	0	0	0	0
ENSG00000144035.3	0	0	0	0
ENSG00000170454.5	94	148	125	239
ENSG00000075413.17	921	1076	605	779
ENSG00000170542.5	3	3	4	2
ENSG00000127837.9	1077	1080	886	1215
ENSG00000125755.18	443	492	401	542
ENSG00000177830.17	1017	895	905	1001
ENSG00000184216.12	3243	3177	2808	3827
ENSG00000162994.15	35	41	34	37
ENSG00000135441.7	312	288	221	336
ENSG00000283594.1	0	0	0	0
ENSG00000221933.2	0	0	0	0
ENSG00000154114.12	98	72	100	55
ENSG00000183795.8	0	0	0	0
ENSG00000164304.15	5	0	3	4
ENSG00000145020.15	5	5	1	2
ENSG00000130956.13	160	222	123	231
ENSG00000164258.11	364	566	293	481
ENSG00000131196.17	15	16	12	21
ENSG00000170379.19	3	0	5	5
ENSG00000131044.16	0	0	0	0
ENSG00000126432.13	1697	1936	1454	2194
ENSG00000100938.17	401	442	428	523
ENSG00000245680.9	39	13	40	19
ENSG00000277075.2	102	108	102	186
ENSG00000205846.3	0	0	0	0
ENSG00000146618.3	0	0	0	0
ENSG00000283566.1	0	0	0	0
ENSG00000057657.15	2	1	5	4
ENSG00000197905.8	247	203	148	186
ENSG00000211720.3	0	0	0	0
ENSG00000257704.3	29	13	30	15
ENSG00000177098.8	0	0	1	0
ENSG00000279546.1	0	0	0	0
ENSG00000261341.6	2	3	2	0
ENSG00000165733.7	949	878	813	855
ENSG00000173120.14	690	721	733	589
ENSG00000168993.14	6	4	7	4
ENSG00000131269.15	253	310	340	433
ENSG00000170412.16	1759	1402	1275	1607
ENSG00000027644.4	0	0	1	0
ENSG00000132016.11	69	63	50	62
ENSG00000273983.1	0	0	0	0
ENSG00000114735.9	103	139	118	166
ENSG00000214944.9	631	868	812	1007
ENSG00000250349.3	12	8	13	14
ENSG00000112038.17	0	0	0	0
ENSG00000176731.11	961	1483	716	857
ENSG00000155850.7	104	105	129	123
ENSG00000106025.8	84	35	91	65
ENSG00000230594.3	0	0	0	0
ENSG00000187672.12	10	10	4	24
ENSG00000099812.8	211	227	197	356
ENSG00000105127.8	452	363	264	286
ENSG00000145040.3	2	0	6	0
ENSG00000221813.3	0	0	0	0
ENSG00000170523.3	30	10	24	12
ENSG00000105197.10	626	651	525	687
ENSG00000169676.5	0	0	0	0
ENSG00000121653.11	112	92	100	133
ENSG00000277481.1	0	0	0	0
ENSG00000078487.17	52	40	39	46
ENSG00000095059.15	879	881	839	1084
ENSG00000112941.13	360	421	279	349
ENSG00000232810.3	0	0	0	0
ENSG00000126858.16	253	356	271	309
ENSG00000248712.7	3	11	3	9
ENSG00000197355.10	50	33	62	115
ENSG00000165164.13	3	5	10	4
ENSG00000168875.2	0	0	0	0
ENSG00000237541.3	0	0	0	0
ENSG00000156471.12	2243	2421	1941	2374
ENSG00000198390.4	0	0	0	0
ENSG00000232112.3	161	99	96	90
ENSG00000108424.9	6956	6823	6587	7031
ENSG00000122224.17	0	0	1	0
ENSG00000086062.12	157	119	108	104
ENSG00000125895.5	32	9	20	8
ENSG00000185043.10	758	693	559	731
ENSG00000172154.9	0	0	0	0
ENSG00000141526.15	4841	1884	3654	1977
ENSG00000133110.14	0	0	0	0
ENSG00000157368.10	0	0	0	0
ENSG00000083838.15	97	56	143	172
ENSG00000078403.16	165	202	174	203
ENSG00000113368.11	1285	1263	750	924
ENSG00000108001.13	0	0	0	0
ENSG00000172530.20	85	92	84	121
ENSG00000108883.12	3120	3187	2886	2976
ENSG00000124209.3	415	440	384	496
ENSG00000185040.13	0	0	0	0
ENSG00000138722.9	31	23	18	18
ENSG00000164600.6	0	0	0	0
ENSG00000134917.9	0	1	0	0
ENSG00000107779.12	30	40	16	18
ENSG00000119686.9	18	18	13	11
ENSG00000204033.9	0	0	0	0
ENSG00000277865.4	0	0	0	0
ENSG00000271336.1	0	0	0	0
ENSG00000170234.12	182	193	105	139
ENSG00000145569.5	293	484	233	407
ENSG00000279457.3	24	13	20	15
ENSG00000152229.18	11	9	6	3
ENSG00000126773.12	2379	2189	2358	2309
ENSG00000198887.8	260	178	196	170
ENSG00000142528.15	410	525	308	403
ENSG00000100191.5	0	0	0	0
ENSG00000182885.16	0	0	0	0
ENSG00000160908.14	191	186	144	165
ENSG00000176022.4	381	266	359	383
ENSG00000239951.1	0	0	0	0
ENSG00000120318.15	259	214	207	226
ENSG00000185104.19	291	388	239	284
ENSG00000163623.9	16	15	12	21
ENSG00000177606.6	438	341	237	271
ENSG00000181004.9	40	69	75	105
ENSG00000182872.15	779	735	696	829
ENSG00000196704.11	1150	1239	981	1007
ENSG00000142949.16	1104	713	1426	923
ENSG00000115593.14	0	0	0	0
ENSG00000140986.7	0	0	0	0
ENSG00000005339.14	950	1105	1011	1314
ENSG00000142961.14	37	32	34	47
ENSG00000167552.13	334	482	353	575
ENSG00000146674.14	650	103	608	97
ENSG00000108684.14	0	1	0	0
ENSG00000179144.4	0	0	0	0
ENSG00000092964.17	437	278	465	324
