gene_id	count
ENSG00000104388.14	11
ENSG00000104419.14	19
ENSG00000104427.11	18
ENSG00000104472.9	11
ENSG00000104518.10	18
ENSG00000104522.15	15
ENSG00000104529.17	21
ENSG00000104611.11	10
ENSG00000104613.11	18
ENSG00000104635.13	27
ENSG00000104660.17	16
ENSG00000104671.7	13
ENSG00000104695.12	14
ENSG00000104805.15	9
ENSG00000104823.8	31
ENSG00000104825.16	8
ENSG00000104833.11	14
ENSG00000104835.14	12
ENSG00000104852.14	10
ENSG00000104859.14	26
ENSG00000104883.7	11
ENSG00000104886.10	12
ENSG00000104907.12	9
ENSG00000104957.13	7
ENSG00000104969.9	13
ENSG00000105127.8	7
ENSG00000105136.19	14
ENSG00000105173.13	6
ENSG00000105176.17	15
ENSG00000105204.13	15
ENSG00000105220.14	20
ENSG00000105223.19	30
ENSG00000105227.14	16
ENSG00000105287.12	27
ENSG00000105298.13	6
ENSG00000105323.16	11
ENSG00000105357.15	18
ENSG00000105393.15	10
ENSG00000105401.7	50
ENSG00000105402.7	46
ENSG00000105409.16	8
ENSG00000105483.16	11
ENSG00000105516.10	13
ENSG00000105568.17	24
ENSG00000105576.15	19
ENSG00000105607.12	21
ENSG00000105618.13	41
ENSG00000105655.18	7
ENSG00000105676.13	17
ENSG00000105698.15	15
ENSG00000105699.16	7
ENSG00000105701.15	11
ENSG00000105738.10	16
ENSG00000105755.7	8
ENSG00000105771.13	24
ENSG00000105829.11	18
ENSG00000105855.9	8
ENSG00000105856.13	23
ENSG00000105875.13	17
ENSG00000105887.10	17
ENSG00000105928.13	37
ENSG00000105939.12	5
ENSG00000105971.14	27
ENSG00000105983.19	32
ENSG00000105993.14	41
ENSG00000106012.17	6
ENSG00000106028.10	59
ENSG00000106100.10	6
ENSG00000106211.8	41
ENSG00000106244.12	9
ENSG00000106246.17	7
ENSG00000106266.9	15
ENSG00000106344.8	7
ENSG00000106348.16	6
ENSG00000106351.12	11
ENSG00000106477.18	11
ENSG00000106484.14	17
ENSG00000106524.8	35
ENSG00000106608.16	16
ENSG00000106638.15	29
ENSG00000106799.12	13
ENSG00000106829.18	15
ENSG00000106853.17	24
ENSG00000106976.20	18
ENSG00000107105.14	12
ENSG00000107262.17	47
ENSG00000107331.16	16
